unit,physact,isced11,sex,age,geo\time	2019 	2014 
PC,MV_AERO_SPRT,ED3_4,F,Y65-74,BE	30.2 	: 
PC,MV_AERO_SPRT,ED3_4,F,Y65-74,BG	1.9 	0.9 
PC,MV_AERO_SPRT,ED3_4,F,Y65-74,CY	35.4 	34.8 
PC,MV_AERO_SPRT,ED3_4,F,Y65-74,CZ	18.1 	14.0 
PC,MV_AERO_SPRT,ED3_4,F,Y65-74,DE	65.3 	65.9 
PC,MV_AERO_SPRT,ED3_4,F,Y65-74,DK	77.2 	80.3 
PC,MV_AERO_SPRT,ED3_4,F,Y65-74,EE	22.9 	18.1 
PC,MV_AERO_SPRT,ED3_4,F,Y65-74,EL	9.3 	5.2 
PC,MV_AERO_SPRT,ED3_4,F,Y65-74,ES	46.0 	49.7 
PC,MV_AERO_SPRT,ED3_4,F,Y65-74,EU27_2020	37.6 	40.7 
PC,MV_AERO_SPRT,ED3_4,F,Y65-74,EU28	: 	42.0 e
PC,MV_AERO_SPRT,ED3_4,F,Y65-74,FI	0 	70.7 
PC,MV_AERO_SPRT,ED3_4,F,Y65-74,FR	52.4 	51.0 
PC,MV_AERO_SPRT,ED3_4,F,Y65-74,HR	15.8 	10.1 
PC,MV_AERO_SPRT,ED3_4,F,Y65-74,HU	29.2 	18.9 
PC,MV_AERO_SPRT,ED3_4,F,Y65-74,IE	36.3 	29.8 
PC,MV_AERO_SPRT,ED3_4,F,Y65-74,IS	73.1 	55.4 
PC,MV_AERO_SPRT,ED3_4,F,Y65-74,IT	20.6 	23.5 
PC,MV_AERO_SPRT,ED3_4,F,Y65-74,LT	17.9 	11.2 
PC,MV_AERO_SPRT,ED3_4,F,Y65-74,LU	71.3 	62.7 u
PC,MV_AERO_SPRT,ED3_4,F,Y65-74,LV	30.9 	24.9 
PC,MV_AERO_SPRT,ED3_4,F,Y65-74,MT	19.9 u	: u
PC,MV_AERO_SPRT,ED3_4,F,Y65-74,NL	44.8 	: 
PC,MV_AERO_SPRT,ED3_4,F,Y65-74,NO	78.8 	66.3 
PC,MV_AERO_SPRT,ED3_4,F,Y65-74,PL	13.4 	13.1 
PC,MV_AERO_SPRT,ED3_4,F,Y65-74,PT	39.4 	44.4 
PC,MV_AERO_SPRT,ED3_4,F,Y65-74,RO	0.5 	0.7 
PC,MV_AERO_SPRT,ED3_4,F,Y65-74,RS	2.9 	: 
PC,MV_AERO_SPRT,ED3_4,F,Y65-74,SE	75.7 	70.5 
PC,MV_AERO_SPRT,ED3_4,F,Y65-74,SI	38.7 	47.8 
PC,MV_AERO_SPRT,ED3_4,F,Y65-74,SK	16.0 	14.2 
PC,MV_AERO_SPRT,ED3_4,F,Y65-74,TR	4.5 	0 u
PC,MV_AERO_SPRT,ED3_4,F,Y65-74,UK	: 	53.7 
PC,MV_AERO_SPRT,ED3_4,F,Y_GE18,AT	63.7 	73.0 
PC,MV_AERO_SPRT,ED3_4,F,Y_GE18,BE	34.6 	36.8 
PC,MV_AERO_SPRT,ED3_4,F,Y_GE18,BG	6.6 	6.3 
PC,MV_AERO_SPRT,ED3_4,F,Y_GE18,CY	30.4 	32.9 
PC,MV_AERO_SPRT,ED3_4,F,Y_GE18,CZ	29.0 	30.0 
PC,MV_AERO_SPRT,ED3_4,F,Y_GE18,DE	68.5 	65.1 
PC,MV_AERO_SPRT,ED3_4,F,Y_GE18,DK	76.0 	77.5 
PC,MV_AERO_SPRT,ED3_4,F,Y_GE18,EE	35.5 	28.8 
PC,MV_AERO_SPRT,ED3_4,F,Y_GE18,EL	22.1 	23.9 
PC,MV_AERO_SPRT,ED3_4,F,Y_GE18,ES	51.2 	45.4 
PC,MV_AERO_SPRT,ED3_4,F,Y_GE18,EU27_2020	42.7 	40.6 
PC,MV_AERO_SPRT,ED3_4,F,Y_GE18,EU28	: 	42.1 e
PC,MV_AERO_SPRT,ED3_4,F,Y_GE18,FI	0 	71.7 
PC,MV_AERO_SPRT,ED3_4,F,Y_GE18,FR	46.2 	46.3 
PC,MV_AERO_SPRT,ED3_4,F,Y_GE18,HR	23.4 	16.5 
PC,MV_AERO_SPRT,ED3_4,F,Y_GE18,HU	35.7 	28.7 
PC,MV_AERO_SPRT,ED3_4,F,Y_GE18,IE	47.5 	40.6 
PC,MV_AERO_SPRT,ED3_4,F,Y_GE18,IS	77.5 	70.0 
PC,MV_AERO_SPRT,ED3_4,F,Y_GE18,IT	28.8 	27.5 
PC,MV_AERO_SPRT,ED3_4,F,Y_GE18,LT	20.2 	15.1 
PC,MV_AERO_SPRT,ED3_4,F,Y_GE18,LU	65.1 	63.4 
PC,MV_AERO_SPRT,ED3_4,F,Y_GE18,LV	32.5 	31.4 
PC,MV_AERO_SPRT,ED3_4,F,Y_GE18,MT	27.6 	58.1 
PC,MV_AERO_SPRT,ED3_4,F,Y_GE18,NL	51.9 	: 
PC,MV_AERO_SPRT,ED3_4,F,Y_GE18,NO	81.7 	67.9 
PC,MV_AERO_SPRT,ED3_4,F,Y_GE18,PL	17.3 	16.1 
PC,MV_AERO_SPRT,ED3_4,F,Y_GE18,PT	33.0 	36.9 
PC,MV_AERO_SPRT,ED3_4,F,Y_GE18,RO	3.1 	2.4 
PC,MV_AERO_SPRT,ED3_4,F,Y_GE18,RS	8.0 	: 
PC,MV_AERO_SPRT,ED3_4,F,Y_GE18,SE	74.4 	70.0 
PC,MV_AERO_SPRT,ED3_4,F,Y_GE18,SI	39.6 	55.6 
PC,MV_AERO_SPRT,ED3_4,F,Y_GE18,SK	25.6 	27.2 
PC,MV_AERO_SPRT,ED3_4,F,Y_GE18,TR	5.9 	8.0 
PC,MV_AERO_SPRT,ED3_4,F,Y_GE18,UK	: 	54.4 
PC,MV_AERO_SPRT,ED3_4,F,Y_GE65,AT	51.5 	69.3 
PC,MV_AERO_SPRT,ED3_4,F,Y_GE65,BE	24.1 	: 
PC,MV_AERO_SPRT,ED3_4,F,Y_GE65,BG	1.8 	1.1 
PC,MV_AERO_SPRT,ED3_4,F,Y_GE65,CY	33.3 	33.4 
PC,MV_AERO_SPRT,ED3_4,F,Y_GE65,CZ	14.1 	10.1 
PC,MV_AERO_SPRT,ED3_4,F,Y_GE65,DE	59.8 	60.5 
PC,MV_AERO_SPRT,ED3_4,F,Y_GE65,DK	73.5 	73.6 
PC,MV_AERO_SPRT,ED3_4,F,Y_GE65,EE	20.9 	12.9 
PC,MV_AERO_SPRT,ED3_4,F,Y_GE65,EL	9.0 	3.7 
PC,MV_AERO_SPRT,ED3_4,F,Y_GE65,ES	43.1 	39.4 
PC,MV_AERO_SPRT,ED3_4,F,Y_GE65,EU27_2020	36.7 	37.1 
PC,MV_AERO_SPRT,ED3_4,F,Y_GE65,EU28	: 	38.0 e
PC,MV_AERO_SPRT,ED3_4,F,Y_GE65,FI	0 	66.0 
PC,MV_AERO_SPRT,ED3_4,F,Y_GE65,FR	44.8 	43.2 
PC,MV_AERO_SPRT,ED3_4,F,Y_GE65,HR	13.1 	10.1 
PC,MV_AERO_SPRT,ED3_4,F,Y_GE65,HU	28.9 	15.9 
PC,MV_AERO_SPRT,ED3_4,F,Y_GE65,IE	36.5 	23.4 
PC,MV_AERO_SPRT,ED3_4,F,Y_GE65,IS	70.9 	57.3 
PC,MV_AERO_SPRT,ED3_4,F,Y_GE65,IT	18.0 	17.3 
PC,MV_AERO_SPRT,ED3_4,F,Y_GE65,LT	16.6 	9.4 
PC,MV_AERO_SPRT,ED3_4,F,Y_GE65,LU	68.4 	55.6 
PC,MV_AERO_SPRT,ED3_4,F,Y_GE65,LV	27.8 	23.7 
PC,MV_AERO_SPRT,ED3_4,F,Y_GE65,MT	15.8 u	: u
PC,MV_AERO_SPRT,ED3_4,F,Y_GE65,NL	39.3 	: 
PC,MV_AERO_SPRT,ED3_4,F,Y_GE65,NO	74.2 	53.0 
PC,MV_AERO_SPRT,ED3_4,F,Y_GE65,PL	12.6 	11.5 
PC,MV_AERO_SPRT,ED3_4,F,Y_GE65,PT	39.0 	35.1 
PC,MV_AERO_SPRT,ED3_4,F,Y_GE65,RO	0.3 	0.5 
PC,MV_AERO_SPRT,ED3_4,F,Y_GE65,RS	2.6 	: 
PC,MV_AERO_SPRT,ED3_4,F,Y_GE65,SE	69.1 	57.9 
PC,MV_AERO_SPRT,ED3_4,F,Y_GE65,SI	28.2 	40.3 
PC,MV_AERO_SPRT,ED3_4,F,Y_GE65,SK	13.8 	13.2 
PC,MV_AERO_SPRT,ED3_4,F,Y_GE65,TR	3.1 	0 u
PC,MV_AERO_SPRT,ED3_4,F,Y_GE65,UK	: 	45.6 
PC,MV_AERO_SPRT,ED3_4,F,Y_GE75,AT	37.3 	62.2 
PC,MV_AERO_SPRT,ED3_4,F,Y_GE75,BE	17.4 	: 
PC,MV_AERO_SPRT,ED3_4,F,Y_GE75,BG	1.7 	1.7 
PC,MV_AERO_SPRT,ED3_4,F,Y_GE75,CY	28.0 	29.9 u
PC,MV_AERO_SPRT,ED3_4,F,Y_GE75,CZ	7.4 	3.2 
PC,MV_AERO_SPRT,ED3_4,F,Y_GE75,DE	54.5 	53.4 
PC,MV_AERO_SPRT,ED3_4,F,Y_GE75,DK	68.3 	61.3 
PC,MV_AERO_SPRT,ED3_4,F,Y_GE75,EE	18.6 	5.5 
PC,MV_AERO_SPRT,ED3_4,F,Y_GE75,EL	8.4 	1.2 
PC,MV_AERO_SPRT,ED3_4,F,Y_GE75,ES	34.6 	17.5 
PC,MV_AERO_SPRT,ED3_4,F,Y_GE75,EU27_2020	35.4 	31.2 
PC,MV_AERO_SPRT,ED3_4,F,Y_GE75,EU28	: 	31.5 e
PC,MV_AERO_SPRT,ED3_4,F,Y_GE75,FI	0 	55.2 
PC,MV_AERO_SPRT,ED3_4,F,Y_GE75,FR	30.2 	29.1 
PC,MV_AERO_SPRT,ED3_4,F,Y_GE75,HR	9.1 	10.1 
PC,MV_AERO_SPRT,ED3_4,F,Y_GE75,HU	28.3 	10.0 
PC,MV_AERO_SPRT,ED3_4,F,Y_GE75,IE	37.1 	13.8 
PC,MV_AERO_SPRT,ED3_4,F,Y_GE75,IS	65.7 u	59.8 u
PC,MV_AERO_SPRT,ED3_4,F,Y_GE75,IT	12.5 	6.7 
PC,MV_AERO_SPRT,ED3_4,F,Y_GE75,LT	15.0 	5.9 
PC,MV_AERO_SPRT,ED3_4,F,Y_GE75,LU	: u	: u
PC,MV_AERO_SPRT,ED3_4,F,Y_GE75,LV	23.6 	22.1 
PC,MV_AERO_SPRT,ED3_4,F,Y_GE75,MT	: u	: u
PC,MV_AERO_SPRT,ED3_4,F,Y_GE75,NL	29.3 	: 
PC,MV_AERO_SPRT,ED3_4,F,Y_GE75,NO	66.8 u	37.1 
PC,MV_AERO_SPRT,ED3_4,F,Y_GE75,PL	10.9 	8.3 
PC,MV_AERO_SPRT,ED3_4,F,Y_GE75,PT	37.1 u	1.2 u
PC,MV_AERO_SPRT,ED3_4,F,Y_GE75,RO	0 	0 
PC,MV_AERO_SPRT,ED3_4,F,Y_GE75,RS	1.8 	: 
PC,MV_AERO_SPRT,ED3_4,F,Y_GE75,SE	60.8 	37.9 
PC,MV_AERO_SPRT,ED3_4,F,Y_GE75,SI	15.1 	28.3 
PC,MV_AERO_SPRT,ED3_4,F,Y_GE75,SK	9.3 	11.1 
PC,MV_AERO_SPRT,ED3_4,F,Y_GE75,TR	0 u	: u
PC,MV_AERO_SPRT,ED3_4,F,Y_GE75,UK	: 	34.1 
PC,MV_AERO_SPRT,ED3_4,M,TOTAL,AT	59.0 	70.6 
PC,MV_AERO_SPRT,ED3_4,M,TOTAL,BE	42.1 	: 
PC,MV_AERO_SPRT,ED3_4,M,TOTAL,BG	16.6 	13.9 
PC,MV_AERO_SPRT,ED3_4,M,TOTAL,CY	32.4 	36.2 
PC,MV_AERO_SPRT,ED3_4,M,TOTAL,CZ	32.2 	31.3 
PC,MV_AERO_SPRT,ED3_4,M,TOTAL,DE	64.0 	61.5 
PC,MV_AERO_SPRT,ED3_4,M,TOTAL,DK	69.2 	69.4 
PC,MV_AERO_SPRT,ED3_4,M,TOTAL,EE	39.2 	33.4 
PC,MV_AERO_SPRT,ED3_4,M,TOTAL,EL	34.4 	32.2 
PC,MV_AERO_SPRT,ED3_4,M,TOTAL,ES	60.5 	58.9 
PC,MV_AERO_SPRT,ED3_4,M,TOTAL,EU27_2020	44.3 	42.7 
PC,MV_AERO_SPRT,ED3_4,M,TOTAL,EU28	: 	44.4 e
PC,MV_AERO_SPRT,ED3_4,M,TOTAL,FI	0 	70.7 
PC,MV_AERO_SPRT,ED3_4,M,TOTAL,FR	56.3 	51.3 
PC,MV_AERO_SPRT,ED3_4,M,TOTAL,HR	26.8 	23.8 
PC,MV_AERO_SPRT,ED3_4,M,TOTAL,HU	37.5 	30.7 
PC,MV_AERO_SPRT,ED3_4,M,TOTAL,IE	51.6 	44.6 
PC,MV_AERO_SPRT,ED3_4,M,TOTAL,IS	65.7 	64.7 
PC,MV_AERO_SPRT,ED3_4,M,TOTAL,IT	36.2 	36.1 
PC,MV_AERO_SPRT,ED3_4,M,TOTAL,LT	23.9 	20.0 
PC,MV_AERO_SPRT,ED3_4,M,TOTAL,LU	61.6 	66.3 
PC,MV_AERO_SPRT,ED3_4,M,TOTAL,LV	30.7 	35.8 
PC,MV_AERO_SPRT,ED3_4,M,TOTAL,MT	36.9 	62.1 
PC,MV_AERO_SPRT,ED3_4,M,TOTAL,NL	54.1 	: 
PC,MV_AERO_SPRT,ED3_4,M,TOTAL,NO	83.5 	68.8 
PC,MV_AERO_SPRT,ED3_4,M,TOTAL,PL	20.4 	16.7 
PC,MV_AERO_SPRT,ED3_4,M,TOTAL,PT	47.8 	56.7 
PC,MV_AERO_SPRT,ED3_4,M,TOTAL,RO	7.1 	6.3 
PC,MV_AERO_SPRT,ED3_4,M,TOTAL,RS	15.2 	: 
PC,MV_AERO_SPRT,ED3_4,M,TOTAL,SE	73.1 	72.0 
PC,MV_AERO_SPRT,ED3_4,M,TOTAL,SI	38.3 	54.7 
PC,MV_AERO_SPRT,ED3_4,M,TOTAL,SK	31.5 	33.2 
PC,MV_AERO_SPRT,ED3_4,M,TOTAL,TR	14.0 	14.2 
PC,MV_AERO_SPRT,ED3_4,M,TOTAL,UK	: 	58.2 
PC,MV_AERO_SPRT,ED3_4,M,Y15-19,AT	84.8 	84.6 
PC,MV_AERO_SPRT,ED3_4,M,Y15-19,BE	81.2 u	70.4 u
PC,MV_AERO_SPRT,ED3_4,M,Y15-19,BG	68.1 u	54.7 u
PC,MV_AERO_SPRT,ED3_4,M,Y15-19,CY	24.7 	30.5 u
PC,MV_AERO_SPRT,ED3_4,M,Y15-19,CZ	: u	78.9 u
PC,MV_AERO_SPRT,ED3_4,M,Y15-19,DE	88.5 	83.1 
PC,MV_AERO_SPRT,ED3_4,M,Y15-19,DK	: u	93.1 u
PC,MV_AERO_SPRT,ED3_4,M,Y15-19,EE	0 	: u
PC,MV_AERO_SPRT,ED3_4,M,Y15-19,EL	77.7 	57.2 u
PC,MV_AERO_SPRT,ED3_4,M,Y15-19,ES	84.5 	85.8 
PC,MV_AERO_SPRT,ED3_4,M,Y15-19,EU27_2020	71.4 	: 
PC,MV_AERO_SPRT,ED3_4,M,Y15-19,EU28	: 	72.4 e
PC,MV_AERO_SPRT,ED3_4,M,Y15-19,FI	0 	79.0 u
PC,MV_AERO_SPRT,ED3_4,M,Y15-19,FR	69.8 	68.1 
PC,MV_AERO_SPRT,ED3_4,M,Y15-19,HR	57.5 u	53.4 u
PC,MV_AERO_SPRT,ED3_4,M,Y15-19,HU	67.5 u	76.5 u
PC,MV_AERO_SPRT,ED3_4,M,Y15-19,IE	63.9 	: u
PC,MV_AERO_SPRT,ED3_4,M,Y15-19,IS	90.8 u	: u
PC,MV_AERO_SPRT,ED3_4,M,Y15-19,IT	56.0 	55.2 
PC,MV_AERO_SPRT,ED3_4,M,Y15-19,LT	64.6 u	72.7 u
PC,MV_AERO_SPRT,ED3_4,M,Y15-19,LU	: u	86.9 u
PC,MV_AERO_SPRT,ED3_4,M,Y15-19,LV	70.0 u	70.4 u
PC,MV_AERO_SPRT,ED3_4,M,Y15-19,MT	44.6 u	64.7 u
PC,MV_AERO_SPRT,ED3_4,M,Y15-19,NL	72.1 u	: 
PC,MV_AERO_SPRT,ED3_4,M,Y15-19,NO	0 	: u
PC,MV_AERO_SPRT,ED3_4,M,Y15-19,PL	50.3 u	60.7 
PC,MV_AERO_SPRT,ED3_4,M,Y15-19,PT	49.3 	75.2 
PC,MV_AERO_SPRT,ED3_4,M,Y15-19,RO	23.2 	26.7 
PC,MV_AERO_SPRT,ED3_4,M,Y15-19,RS	47.2 	: 
PC,MV_AERO_SPRT,ED3_4,M,Y15-19,SE	: u	: u
PC,MV_AERO_SPRT,ED3_4,M,Y15-19,SI	: u	92.6 
PC,MV_AERO_SPRT,ED3_4,M,Y15-19,SK	87.1 u	78.6 u
PC,MV_AERO_SPRT,ED3_4,M,Y15-19,TR	23.8 	24.3 
PC,MV_AERO_SPRT,ED3_4,M,Y15-19,UK	: 	79.9 
PC,MV_AERO_SPRT,ED3_4,M,Y15-24,AT	76.9 	85.6 
PC,MV_AERO_SPRT,ED3_4,M,Y15-24,BE	68.8 	69.2 u
PC,MV_AERO_SPRT,ED3_4,M,Y15-24,BG	57.8 	42.0 
PC,MV_AERO_SPRT,ED3_4,M,Y15-24,CY	32.4 	34.2 
PC,MV_AERO_SPRT,ED3_4,M,Y15-24,CZ	59.9 	69.2 
PC,MV_AERO_SPRT,ED3_4,M,Y15-24,DE	88.9 	79.2 
PC,MV_AERO_SPRT,ED3_4,M,Y15-24,DK	81.7 	76.4 
PC,MV_AERO_SPRT,ED3_4,M,Y15-24,EE	61.7 	54.2 
PC,MV_AERO_SPRT,ED3_4,M,Y15-24,EL	73.2 	54.6 
PC,MV_AERO_SPRT,ED3_4,M,Y15-24,ES	78.8 	77.4 
PC,MV_AERO_SPRT,ED3_4,M,Y15-24,EU27_2020	67.6 	64.2 
PC,MV_AERO_SPRT,ED3_4,M,Y15-24,EU28	: 	65.2 e
PC,MV_AERO_SPRT,ED3_4,M,Y15-24,FI	0 	84.0 
PC,MV_AERO_SPRT,ED3_4,M,Y15-24,FR	70.6 	66.1 
PC,MV_AERO_SPRT,ED3_4,M,Y15-24,HR	51.2 	54.6 
PC,MV_AERO_SPRT,ED3_4,M,Y15-24,HU	67.1 	64.4 
PC,MV_AERO_SPRT,ED3_4,M,Y15-24,IE	59.1 	64.8 
PC,MV_AERO_SPRT,ED3_4,M,Y15-24,IS	78.5 	85.7 
PC,MV_AERO_SPRT,ED3_4,M,Y15-24,IT	56.0 	52.8 
PC,MV_AERO_SPRT,ED3_4,M,Y15-24,LT	62.9 	60.9 
PC,MV_AERO_SPRT,ED3_4,M,Y15-24,LU	72.9 	84.7 
PC,MV_AERO_SPRT,ED3_4,M,Y15-24,LV	60.5 	62.7 
PC,MV_AERO_SPRT,ED3_4,M,Y15-24,MT	46.9 	69.4 
PC,MV_AERO_SPRT,ED3_4,M,Y15-24,NL	71.8 	: 
PC,MV_AERO_SPRT,ED3_4,M,Y15-24,NO	91.6 	80.6 
PC,MV_AERO_SPRT,ED3_4,M,Y15-24,PL	43.5 	44.1 
PC,MV_AERO_SPRT,ED3_4,M,Y15-24,PT	48.4 	65.9 
PC,MV_AERO_SPRT,ED3_4,M,Y15-24,RO	26.8 	23.9 
PC,MV_AERO_SPRT,ED3_4,M,Y15-24,RS	43.4 	: 
PC,MV_AERO_SPRT,ED3_4,M,Y15-24,SE	74.6 	77.0 
PC,MV_AERO_SPRT,ED3_4,M,Y15-24,SI	64.6 u	81.1 
PC,MV_AERO_SPRT,ED3_4,M,Y15-24,SK	60.8 	71.4 
PC,MV_AERO_SPRT,ED3_4,M,Y15-24,TR	22.7 	23.0 
PC,MV_AERO_SPRT,ED3_4,M,Y15-24,UK	: 	72.7 
PC,MV_AERO_SPRT,ED3_4,M,Y15-29,AT	74.7 	: 
PC,MV_AERO_SPRT,ED3_4,M,Y15-29,BE	65.8 	: 
PC,MV_AERO_SPRT,ED3_4,M,Y15-29,BG	52.1 	: 
PC,MV_AERO_SPRT,ED3_4,M,Y15-29,CY	33.2 	: 
PC,MV_AERO_SPRT,ED3_4,M,Y15-29,CZ	56.0 	: 
PC,MV_AERO_SPRT,ED3_4,M,Y15-29,DE	84.0 	: 
PC,MV_AERO_SPRT,ED3_4,M,Y15-29,DK	75.2 	: 
PC,MV_AERO_SPRT,ED3_4,M,Y15-29,EE	57.1 	: 
PC,MV_AERO_SPRT,ED3_4,M,Y15-29,EL	67.8 	: 
PC,MV_AERO_SPRT,ED3_4,M,Y15-29,ES	75.5 	: 
PC,MV_AERO_SPRT,ED3_4,M,Y15-29,EU27_2020	63.4 	59.9 
PC,MV_AERO_SPRT,ED3_4,M,Y15-29,FI	0 	: 
PC,MV_AERO_SPRT,ED3_4,M,Y15-29,FR	66.6 	: 
PC,MV_AERO_SPRT,ED3_4,M,Y15-29,HR	52.3 	: 
PC,MV_AERO_SPRT,ED3_4,M,Y15-29,HU	61.3 	: 
PC,MV_AERO_SPRT,ED3_4,M,Y15-29,IE	57.8 	: 
PC,MV_AERO_SPRT,ED3_4,M,Y15-29,IS	75.1 	: 
PC,MV_AERO_SPRT,ED3_4,M,Y15-29,IT	53.2 	: 
PC,MV_AERO_SPRT,ED3_4,M,Y15-29,LT	54.3 	: 
PC,MV_AERO_SPRT,ED3_4,M,Y15-29,LU	69.1 	: 
PC,MV_AERO_SPRT,ED3_4,M,Y15-29,LV	57.3 	: 
PC,MV_AERO_SPRT,ED3_4,M,Y15-29,MT	43.0 	: 
PC,MV_AERO_SPRT,ED3_4,M,Y15-29,NL	66.7 	: 
PC,MV_AERO_SPRT,ED3_4,M,Y15-29,NO	89.7 	: 
PC,MV_AERO_SPRT,ED3_4,M,Y15-29,PL	40.3 	: 
PC,MV_AERO_SPRT,ED3_4,M,Y15-29,PT	45.4 	: 
PC,MV_AERO_SPRT,ED3_4,M,Y15-29,RO	23.3 	: 
PC,MV_AERO_SPRT,ED3_4,M,Y15-29,RS	40.3 	: 
PC,MV_AERO_SPRT,ED3_4,M,Y15-29,SE	72.0 	: 
PC,MV_AERO_SPRT,ED3_4,M,Y15-29,SI	64.7 	: 
PC,MV_AERO_SPRT,ED3_4,M,Y15-29,SK	53.0 	: 
PC,MV_AERO_SPRT,ED3_4,M,Y15-29,TR	21.7 	: 
PC,MV_AERO_SPRT,ED3_4,M,Y15-64,AT	62.1 	70.8 
PC,MV_AERO_SPRT,ED3_4,M,Y15-64,BE	46.0 	48.1 
PC,MV_AERO_SPRT,ED3_4,M,Y15-64,BG	20.1 	16.1 
PC,MV_AERO_SPRT,ED3_4,M,Y15-64,CY	31.4 	35.0 
PC,MV_AERO_SPRT,ED3_4,M,Y15-64,CZ	38.5 	36.7 
PC,MV_AERO_SPRT,ED3_4,M,Y15-64,DE	66.5 	62.3 
PC,MV_AERO_SPRT,ED3_4,M,Y15-64,DK	70.2 	69.5 
PC,MV_AERO_SPRT,ED3_4,M,Y15-64,EE	43.2 	35.8 
PC,MV_AERO_SPRT,ED3_4,M,Y15-64,EL	38.2 	34.7 
PC,MV_AERO_SPRT,ED3_4,M,Y15-64,ES	61.6 	60.0 
PC,MV_AERO_SPRT,ED3_4,M,Y15-64,EU27_2020	46.5 	43.7 
PC,MV_AERO_SPRT,ED3_4,M,Y15-64,EU28	: 	45.5 e
PC,MV_AERO_SPRT,ED3_4,M,Y15-64,FI	0 	72.0 
PC,MV_AERO_SPRT,ED3_4,M,Y15-64,FR	58.9 	52.4 
PC,MV_AERO_SPRT,ED3_4,M,Y15-64,HR	32.5 	25.8 
PC,MV_AERO_SPRT,ED3_4,M,Y15-64,HU	40.5 	33.3 
PC,MV_AERO_SPRT,ED3_4,M,Y15-64,IE	52.6 	46.5 
PC,MV_AERO_SPRT,ED3_4,M,Y15-64,IS	67.9 	67.4 
PC,MV_AERO_SPRT,ED3_4,M,Y15-64,IT	38.9 	38.1 
PC,MV_AERO_SPRT,ED3_4,M,Y15-64,LT	26.5 	22.0 
PC,MV_AERO_SPRT,ED3_4,M,Y15-64,LU	62.7 	68.0 
PC,MV_AERO_SPRT,ED3_4,M,Y15-64,LV	32.6 	37.3 
PC,MV_AERO_SPRT,ED3_4,M,Y15-64,MT	37.9 	63.2 
PC,MV_AERO_SPRT,ED3_4,M,Y15-64,NL	56.9 	: 
PC,MV_AERO_SPRT,ED3_4,M,Y15-64,NO	85.6 	71.3 
PC,MV_AERO_SPRT,ED3_4,M,Y15-64,PL	22.6 	18.0 
PC,MV_AERO_SPRT,ED3_4,M,Y15-64,PT	48.3 	57.3 
PC,MV_AERO_SPRT,ED3_4,M,Y15-64,RO	8.2 	7.1 
PC,MV_AERO_SPRT,ED3_4,M,Y15-64,RS	18.1 	: 
PC,MV_AERO_SPRT,ED3_4,M,Y15-64,SE	72.5 	72.5 
PC,MV_AERO_SPRT,ED3_4,M,Y15-64,SI	44.0 	57.9 
PC,MV_AERO_SPRT,ED3_4,M,Y15-64,SK	34.9 	37.1 
PC,MV_AERO_SPRT,ED3_4,M,Y15-64,TR	14.5 	14.4 
PC,MV_AERO_SPRT,ED3_4,M,Y15-64,UK	: 	60.6 
PC,MV_AERO_SPRT,ED3_4,M,Y18-24,AT	77.2 	86.1 
PC,MV_AERO_SPRT,ED3_4,M,Y18-24,BE	68.7 	69.3 u
PC,MV_AERO_SPRT,ED3_4,M,Y18-24,BG	57.4 	41.7 
PC,MV_AERO_SPRT,ED3_4,M,Y18-24,CY	31.9 	32.6 
PC,MV_AERO_SPRT,ED3_4,M,Y18-24,CZ	59.9 	68.7 
PC,MV_AERO_SPRT,ED3_4,M,Y18-24,DE	88.9 	78.7 
PC,MV_AERO_SPRT,ED3_4,M,Y18-24,DK	80.7 	74.8 
PC,MV_AERO_SPRT,ED3_4,M,Y18-24,EE	61.7 	54.2 
PC,MV_AERO_SPRT,ED3_4,M,Y18-24,EL	73.2 	55.8 
PC,MV_AERO_SPRT,ED3_4,M,Y18-24,ES	79.5 	76.7 
PC,MV_AERO_SPRT,ED3_4,M,Y18-24,EU27_2020	67.6 	63.8 
PC,MV_AERO_SPRT,ED3_4,M,Y18-24,EU28	: 	64.4 e
PC,MV_AERO_SPRT,ED3_4,M,Y18-24,FI	0 	84.8 
PC,MV_AERO_SPRT,ED3_4,M,Y18-24,FR	70.5 	65.6 
PC,MV_AERO_SPRT,ED3_4,M,Y18-24,HR	52.9 	54.1 
PC,MV_AERO_SPRT,ED3_4,M,Y18-24,HU	66.6 	64.2 
PC,MV_AERO_SPRT,ED3_4,M,Y18-24,IE	60.2 	64.8 
PC,MV_AERO_SPRT,ED3_4,M,Y18-24,IS	78.5 	85.6 
PC,MV_AERO_SPRT,ED3_4,M,Y18-24,IT	56.2 	52.9 
PC,MV_AERO_SPRT,ED3_4,M,Y18-24,LT	62.7 	60.9 
PC,MV_AERO_SPRT,ED3_4,M,Y18-24,LU	71.7 	83.5 
PC,MV_AERO_SPRT,ED3_4,M,Y18-24,LV	60.3 	62.3 
PC,MV_AERO_SPRT,ED3_4,M,Y18-24,MT	44.4 	67.6 
PC,MV_AERO_SPRT,ED3_4,M,Y18-24,NL	72.7 	: 
PC,MV_AERO_SPRT,ED3_4,M,Y18-24,NO	91.6 	80.6 
PC,MV_AERO_SPRT,ED3_4,M,Y18-24,PL	43.5 	44.1 
PC,MV_AERO_SPRT,ED3_4,M,Y18-24,PT	47.3 	66.5 
PC,MV_AERO_SPRT,ED3_4,M,Y18-24,RO	26.2 	22.7 
PC,MV_AERO_SPRT,ED3_4,M,Y18-24,RS	43.5 	: 
