Commodity_Code,Commodity_Description,Country_Code,Country_Name,Market_Year,Date,Calendar_Year,Month,Attribute_ID,Attribute_Description,Unit_ID,Unit_Description,Value
577400,"Almonds, Shelled Basis",GR,Greece,1992,1993,1993,0,57,Imports,21,MT,1650
577400,"Almonds, Shelled Basis",GR,Greece,1992,1993,1993,0,28,Production,21,MT,16000
577400,"Almonds, Shelled Basis",GR,Greece,1992,1993,1993,0,178,Total Distribution,21,MT,19093
577400,"Almonds, Shelled Basis",GR,Greece,1992,1993,1993,0,86,Total Supply,21,MT,19093
577400,"Almonds, Shelled Basis",GR,Greece,1993,1994,1994,0,20,Beginning Stocks,21,MT,1093
577400,"Almonds, Shelled Basis",GR,Greece,1993,1994,1994,0,125,Domestic Consumption,21,MT,15790
577400,"Almonds, Shelled Basis",GR,Greece,1993,1994,1994,0,176,Ending Stocks,21,MT,3803
577400,"Almonds, Shelled Basis",GR,Greece,1993,1994,1994,0,88,Exports,21,MT,3000
577400,"Almonds, Shelled Basis",GR,Greece,1993,1994,1994,0,57,Imports,21,MT,1500
577400,"Almonds, Shelled Basis",GR,Greece,1993,1994,1994,0,28,Production,21,MT,20000
577400,"Almonds, Shelled Basis",GR,Greece,1993,1994,1994,0,178,Total Distribution,21,MT,22593
577400,"Almonds, Shelled Basis",GR,Greece,1993,1994,1994,0,86,Total Supply,21,MT,22593
577400,"Almonds, Shelled Basis",GR,Greece,1994,1995,1995,0,20,Beginning Stocks,21,MT,3803
577400,"Almonds, Shelled Basis",GR,Greece,1994,1995,1995,0,125,Domestic Consumption,21,MT,15600
577400,"Almonds, Shelled Basis",GR,Greece,1994,1995,1995,0,176,Ending Stocks,21,MT,3403
577400,"Almonds, Shelled Basis",GR,Greece,1994,1995,1995,0,88,Exports,21,MT,1800
577400,"Almonds, Shelled Basis",GR,Greece,1994,1995,1995,0,57,Imports,21,MT,1000
577400,"Almonds, Shelled Basis",GR,Greece,1994,1995,1995,0,28,Production,21,MT,16000
577400,"Almonds, Shelled Basis",GR,Greece,1994,1995,1995,0,178,Total Distribution,21,MT,20803
577400,"Almonds, Shelled Basis",GR,Greece,1994,1995,1995,0,86,Total Supply,21,MT,20803
577400,"Almonds, Shelled Basis",GR,Greece,1995,1996,1996,0,20,Beginning Stocks,21,MT,3403
577400,"Almonds, Shelled Basis",GR,Greece,1995,1996,1996,0,125,Domestic Consumption,21,MT,15400
577400,"Almonds, Shelled Basis",GR,Greece,1995,1996,1996,0,176,Ending Stocks,21,MT,1153
577400,"Almonds, Shelled Basis",GR,Greece,1995,1996,1996,0,88,Exports,21,MT,850
577400,"Almonds, Shelled Basis",GR,Greece,1995,1996,1996,0,57,Imports,21,MT,1000
577400,"Almonds, Shelled Basis",GR,Greece,1995,1996,1996,0,28,Production,21,MT,13000
577400,"Almonds, Shelled Basis",GR,Greece,1995,1996,1996,0,178,Total Distribution,21,MT,17403
577400,"Almonds, Shelled Basis",GR,Greece,1995,1996,1996,0,86,Total Supply,21,MT,17403
577400,"Almonds, Shelled Basis",GR,Greece,1996,1997,1997,0,20,Beginning Stocks,21,MT,1153
577400,"Almonds, Shelled Basis",GR,Greece,1996,1997,1997,0,125,Domestic Consumption,21,MT,12500
577400,"Almonds, Shelled Basis",GR,Greece,1996,1997,1997,0,176,Ending Stocks,21,MT,1673
577400,"Almonds, Shelled Basis",GR,Greece,1996,1997,1997,0,88,Exports,21,MT,260
577400,"Almonds, Shelled Basis",GR,Greece,1996,1997,1997,0,57,Imports,21,MT,480
577400,"Almonds, Shelled Basis",GR,Greece,1996,1997,1997,0,28,Production,21,MT,12800
577400,"Almonds, Shelled Basis",GR,Greece,1996,1997,1997,0,178,Total Distribution,21,MT,14433
577400,"Almonds, Shelled Basis",GR,Greece,1996,1997,1997,0,86,Total Supply,21,MT,14433
577400,"Almonds, Shelled Basis",GR,Greece,1997,1998,1998,0,20,Beginning Stocks,21,MT,1673
577400,"Almonds, Shelled Basis",GR,Greece,1997,1998,1998,0,125,Domestic Consumption,21,MT,13650
577400,"Almonds, Shelled Basis",GR,Greece,1997,1998,1998,0,176,Ending Stocks,21,MT,4523
577400,"Almonds, Shelled Basis",GR,Greece,1997,1998,1998,0,88,Exports,21,MT,1200
577400,"Almonds, Shelled Basis",GR,Greece,1997,1998,1998,0,57,Imports,21,MT,3200
577400,"Almonds, Shelled Basis",GR,Greece,1997,1998,1998,0,28,Production,21,MT,14500
577400,"Almonds, Shelled Basis",GR,Greece,1997,1998,1998,0,178,Total Distribution,21,MT,19373
577400,"Almonds, Shelled Basis",GR,Greece,1997,1998,1998,0,86,Total Supply,21,MT,19373
577400,"Almonds, Shelled Basis",GR,Greece,1998,1999,1999,0,20,Beginning Stocks,21,MT,4523
577400,"Almonds, Shelled Basis",GR,Greece,1998,1999,1999,0,125,Domestic Consumption,21,MT,14000
577400,"Almonds, Shelled Basis",GR,Greece,1998,1999,1999,0,176,Ending Stocks,21,MT,3623
577400,"Almonds, Shelled Basis",GR,Greece,1998,1999,1999,0,88,Exports,21,MT,1500
577400,"Almonds, Shelled Basis",GR,Greece,1998,1999,1999,0,57,Imports,21,MT,2600
577400,"Almonds, Shelled Basis",GR,Greece,1998,1999,1999,0,28,Production,21,MT,12000
577400,"Almonds, Shelled Basis",GR,Greece,1998,1999,1999,0,178,Total Distribution,21,MT,19123
577400,"Almonds, Shelled Basis",GR,Greece,1998,1999,1999,0,86,Total Supply,21,MT,19123
577400,"Almonds, Shelled Basis",GR,Greece,1999,2000,2000,0,20,Beginning Stocks,21,MT,3623
577400,"Almonds, Shelled Basis",GR,Greece,1999,2000,2000,0,125,Domestic Consumption,21,MT,14700
577400,"Almonds, Shelled Basis",GR,Greece,1999,2000,2000,0,176,Ending Stocks,21,MT,5123
577400,"Almonds, Shelled Basis",GR,Greece,1999,2000,2000,0,88,Exports,21,MT,2800
577400,"Almonds, Shelled Basis",GR,Greece,1999,2000,2000,0,57,Imports,21,MT,2000
577400,"Almonds, Shelled Basis",GR,Greece,1999,2000,2000,0,28,Production,21,MT,17000
577400,"Almonds, Shelled Basis",GR,Greece,1999,2000,2000,0,178,Total Distribution,21,MT,22623
577400,"Almonds, Shelled Basis",GR,Greece,1999,2000,2000,0,86,Total Supply,21,MT,22623
577400,"Almonds, Shelled Basis",GR,Greece,2008,2008-11,2008,11,20,Beginning Stocks,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2008,2008-11,2008,11,125,Domestic Consumption,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2008,2008-11,2008,11,176,Ending Stocks,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2008,2008-11,2008,11,88,Exports,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2008,2008-11,2008,11,57,Imports,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2008,2008-11,2008,11,28,Production,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2008,2008-11,2008,11,178,Total Distribution,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2008,2008-11,2008,11,86,Total Supply,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2009,2009-08,2009,8,20,Beginning Stocks,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2009,2009-08,2009,8,125,Domestic Consumption,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2009,2009-08,2009,8,176,Ending Stocks,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2009,2009-08,2009,8,88,Exports,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2009,2009-08,2009,8,57,Imports,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2009,2009-08,2009,8,28,Production,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2009,2009-08,2009,8,178,Total Distribution,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2009,2009-08,2009,8,86,Total Supply,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2010,2010-10,2010,10,20,Beginning Stocks,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2010,2010-10,2010,10,125,Domestic Consumption,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2010,2010-10,2010,10,176,Ending Stocks,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2010,2010-10,2010,10,88,Exports,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2010,2010-10,2010,10,57,Imports,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2010,2010-10,2010,10,28,Production,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2010,2010-10,2010,10,178,Total Distribution,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2010,2010-10,2010,10,86,Total Supply,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2011,2011-10,2011,10,20,Beginning Stocks,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2011,2011-10,2011,10,125,Domestic Consumption,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2011,2011-10,2011,10,176,Ending Stocks,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2011,2011-10,2011,10,88,Exports,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2011,2011-10,2011,10,57,Imports,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2011,2011-10,2011,10,28,Production,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2011,2011-10,2011,10,178,Total Distribution,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2011,2011-10,2011,10,86,Total Supply,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2012,2012-10,2012,10,20,Beginning Stocks,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2012,2012-10,2012,10,125,Domestic Consumption,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2012,2012-10,2012,10,176,Ending Stocks,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2012,2012-10,2012,10,88,Exports,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2012,2012-10,2012,10,57,Imports,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2012,2012-10,2012,10,28,Production,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2012,2012-10,2012,10,178,Total Distribution,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2012,2012-10,2012,10,86,Total Supply,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2013,2013-10,2013,10,20,Beginning Stocks,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2013,2013-10,2013,10,125,Domestic Consumption,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2013,2013-10,2013,10,176,Ending Stocks,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2013,2013-10,2013,10,88,Exports,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2013,2013-10,2013,10,57,Imports,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2013,2013-10,2013,10,28,Production,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2013,2013-10,2013,10,178,Total Distribution,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2013,2013-10,2013,10,86,Total Supply,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2014,2015-03,2015,3,20,Beginning Stocks,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2014,2015-03,2015,3,125,Domestic Consumption,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2014,2015-03,2015,3,176,Ending Stocks,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2014,2015-03,2015,3,88,Exports,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2014,2015-03,2015,3,57,Imports,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2014,2015-03,2015,3,28,Production,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2014,2015-03,2015,3,178,Total Distribution,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2014,2015-03,2015,3,86,Total Supply,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2015,2016-08,2016,8,20,Beginning Stocks,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2015,2016-08,2016,8,125,Domestic Consumption,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2015,2016-08,2016,8,176,Ending Stocks,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2015,2016-08,2016,8,88,Exports,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2015,2016-08,2016,8,57,Imports,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2015,2016-08,2016,8,28,Production,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2015,2016-08,2016,8,178,Total Distribution,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2015,2016-08,2016,8,86,Total Supply,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2016,2017-02,2017,2,20,Beginning Stocks,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2016,2017-02,2017,2,125,Domestic Consumption,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2016,2017-02,2017,2,176,Ending Stocks,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2016,2017-02,2017,2,88,Exports,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2016,2017-02,2017,2,57,Imports,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2016,2017-02,2017,2,28,Production,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2016,2017-02,2017,2,178,Total Distribution,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2016,2017-02,2017,2,86,Total Supply,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2017,2017-10,2017,10,20,Beginning Stocks,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2017,2017-10,2017,10,125,Domestic Consumption,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2017,2017-10,2017,10,176,Ending Stocks,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2017,2017-10,2017,10,88,Exports,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2017,2017-10,2017,10,57,Imports,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2017,2017-10,2017,10,28,Production,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2017,2017-10,2017,10,178,Total Distribution,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2017,2017-10,2017,10,86,Total Supply,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2018,2018-10,2018,10,20,Beginning Stocks,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2018,2018-10,2018,10,125,Domestic Consumption,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2018,2018-10,2018,10,176,Ending Stocks,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2018,2018-10,2018,10,88,Exports,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2018,2018-10,2018,10,57,Imports,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2018,2018-10,2018,10,28,Production,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2018,2018-10,2018,10,178,Total Distribution,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2018,2018-10,2018,10,86,Total Supply,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2019,2019-10,2019,10,20,Beginning Stocks,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2019,2019-10,2019,10,125,Domestic Consumption,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2019,2019-10,2019,10,176,Ending Stocks,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2019,2019-10,2019,10,88,Exports,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2019,2019-10,2019,10,57,Imports,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2019,2019-10,2019,10,28,Production,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2019,2019-10,2019,10,178,Total Distribution,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2019,2019-10,2019,10,86,Total Supply,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2020,2020-10,2020,10,20,Beginning Stocks,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2020,2020-10,2020,10,125,Domestic Consumption,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2020,2020-10,2020,10,176,Ending Stocks,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2020,2020-10,2020,10,88,Exports,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2020,2020-10,2020,10,57,Imports,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2020,2020-10,2020,10,28,Production,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2020,2020-10,2020,10,178,Total Distribution,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2020,2020-10,2020,10,86,Total Supply,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2021,2021-10,2021,10,20,Beginning Stocks,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2021,2021-10,2021,10,125,Domestic Consumption,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2021,2021-10,2021,10,176,Ending Stocks,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2021,2021-10,2021,10,88,Exports,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2021,2021-10,2021,10,57,Imports,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2021,2021-10,2021,10,28,Production,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2021,2021-10,2021,10,178,Total Distribution,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2021,2021-10,2021,10,86,Total Supply,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2022,2022-10,2022,10,20,Beginning Stocks,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2022,2022-10,2022,10,125,Domestic Consumption,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2022,2022-10,2022,10,176,Ending Stocks,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2022,2022-10,2022,10,88,Exports,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2022,2022-10,2022,10,57,Imports,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2022,2022-10,2022,10,28,Production,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2022,2022-10,2022,10,178,Total Distribution,21,MT,0
577400,"Almonds, Shelled Basis",GR,Greece,2022,2022-10,2022,10,86,Total Supply,21,MT,0
577400,"Almonds, Shelled Basis",HK,Hong Kong,2007,2012-10,2012,10,20,Beginning Stocks,21,MT,0
577400,"Almonds, Shelled Basis",HK,Hong Kong,2007,2012-10,2012,10,125,Domestic Consumption,21,MT,9800
577400,"Almonds, Shelled Basis",HK,Hong Kong,2007,2012-10,2012,10,176,Ending Stocks,21,MT,0
577400,"Almonds, Shelled Basis",HK,Hong Kong,2007,2012-10,2012,10,88,Exports,21,MT,0
577400,"Almonds, Shelled Basis",HK,Hong Kong,2007,2012-10,2012,10,57,Imports,21,MT,9800
577400,"Almonds, Shelled Basis",HK,Hong Kong,2007,2012-10,2012,10,28,Production,21,MT,0
577400,"Almonds, Shelled Basis",HK,Hong Kong,2007,2012-10,2012,10,178,Total Distribution,21,MT,9800
577400,"Almonds, Shelled Basis",HK,Hong Kong,2007,2012-10,2012,10,86,Total Supply,21,MT,9800
577400,"Almonds, Shelled Basis",HK,Hong Kong,2013,2014-10,2014,10,20,Beginning Stocks,21,MT,0
577400,"Almonds, Shelled Basis",HK,Hong Kong,2013,2014-10,2014,10,125,Domestic Consumption,21,MT,15200
577400,"Almonds, Shelled Basis",HK,Hong Kong,2013,2014-10,2014,10,176,Ending Stocks,21,MT,0
577400,"Almonds, Shelled Basis",HK,Hong Kong,2013,2014-10,2014,10,88,Exports,21,MT,0
577400,"Almonds, Shelled Basis",HK,Hong Kong,2013,2014-10,2014,10,57,Imports,21,MT,15200
577400,"Almonds, Shelled Basis",HK,Hong Kong,2013,2014-10,2014,10,28,Production,21,MT,0
577400,"Almonds, Shelled Basis",HK,Hong Kong,2013,2014-10,2014,10,178,Total Distribution,21,MT,15200
577400,"Almonds, Shelled Basis",HK,Hong Kong,2013,2014-10,2014,10,86,Total Supply,21,MT,15200
577400,"Almonds, Shelled Basis",HK,Hong Kong,2014,2015-10,2015,10,20,Beginning Stocks,21,MT,0
577400,"Almonds, Shelled Basis",HK,Hong Kong,2014,2015-10,2015,10,125,Domestic Consumption,21,MT,17400
577400,"Almonds, Shelled Basis",HK,Hong Kong,2014,2015-10,2015,10,176,Ending Stocks,21,MT,0
577400,"Almonds, Shelled Basis",HK,Hong Kong,2014,2015-10,2015,10,88,Exports,21,MT,0
577400,"Almonds, Shelled Basis",HK,Hong Kong,2014,2015-10,2015,10,57,Imports,21,MT,17400
577400,"Almonds, Shelled Basis",HK,Hong Kong,2014,2015-10,2015,10,28,Production,21,MT,0
577400,"Almonds, Shelled Basis",HK,Hong Kong,2014,2015-10,2015,10,178,Total Distribution,21,MT,17400
577400,"Almonds, Shelled Basis",HK,Hong Kong,2014,2015-10,2015,10,86,Total Supply,21,MT,17400
577400,"Almonds, Shelled Basis",HK,Hong Kong,2015,2016-10,2016,10,20,Beginning Stocks,21,MT,0
577400,"Almonds, Shelled Basis",HK,Hong Kong,2015,2016-10,2016,10,125,Domestic Consumption,21,MT,10600
577400,"Almonds, Shelled Basis",HK,Hong Kong,2015,2016-10,2016,10,176,Ending Stocks,21,MT,0
577400,"Almonds, Shelled Basis",HK,Hong Kong,2015,2016-10,2016,10,88,Exports,21,MT,0
577400,"Almonds, Shelled Basis",HK,Hong Kong,2015,2016-10,2016,10,57,Imports,21,MT,10600
577400,"Almonds, Shelled Basis",HK,Hong Kong,2015,2016-10,2016,10,28,Production,21,MT,0
577400,"Almonds, Shelled Basis",HK,Hong Kong,2015,2016-10,2016,10,178,Total Distribution,21,MT,10600
577400,"Almonds, Shelled Basis",HK,Hong Kong,2015,2016-10,2016,10,86,Total Supply,21,MT,10600
577400,"Almonds, Shelled Basis",HK,Hong Kong,2016,2017-10,2017,10,20,Beginning Stocks,21,MT,0
577400,"Almonds, Shelled Basis",HK,Hong Kong,2016,2017-10,2017,10,125,Domestic Consumption,21,MT,12600
577400,"Almonds, Shelled Basis",HK,Hong Kong,2016,2017-10,2017,10,176,Ending Stocks,21,MT,0
577400,"Almonds, Shelled Basis",HK,Hong Kong,2016,2017-10,2017,10,88,Exports,21,MT,0
577400,"Almonds, Shelled Basis",HK,Hong Kong,2016,2017-10,2017,10,57,Imports,21,MT,12600
577400,"Almonds, Shelled Basis",HK,Hong Kong,2016,2017-10,2017,10,28,Production,21,MT,0
577400,"Almonds, Shelled Basis",HK,Hong Kong,2016,2017-10,2017,10,178,Total Distribution,21,MT,12600
577400,"Almonds, Shelled Basis",HK,Hong Kong,2016,2017-10,2017,10,86,Total Supply,21,MT,12600
577400,"Almonds, Shelled Basis",HK,Hong Kong,2017,2018-10,2018,10,20,Beginning Stocks,21,MT,0
577400,"Almonds, Shelled Basis",HK,Hong Kong,2017,2018-10,2018,10,125,Domestic Consumption,21,MT,12500
577400,"Almonds, Shelled Basis",HK,Hong Kong,2017,2018-10,2018,10,176,Ending Stocks,21,MT,0
577400,"Almonds, Shelled Basis",HK,Hong Kong,2017,2018-10,2018,10,88,Exports,21,MT,0
577400,"Almonds, Shelled Basis",HK,Hong Kong,2017,2018-10,2018,10,57,Imports,21,MT,12500
577400,"Almonds, Shelled Basis",HK,Hong Kong,2017,2018-10,2018,10,28,Production,21,MT,0
577400,"Almonds, Shelled Basis",HK,Hong Kong,2017,2018-10,2018,10,178,Total Distribution,21,MT,12500
577400,"Almonds, Shelled Basis",HK,Hong Kong,2017,2018-10,2018,10,86,Total Supply,21,MT,12500
577400,"Almonds, Shelled Basis",HK,Hong Kong,2018,2019-10,2019,10,20,Beginning Stocks,21,MT,0
577400,"Almonds, Shelled Basis",HK,Hong Kong,2018,2019-10,2019,10,125,Domestic Consumption,21,MT,6400
577400,"Almonds, Shelled Basis",HK,Hong Kong,2018,2019-10,2019,10,176,Ending Stocks,21,MT,0
577400,"Almonds, Shelled Basis",HK,Hong Kong,2018,2019-10,2019,10,88,Exports,21,MT,0
577400,"Almonds, Shelled Basis",HK,Hong Kong,2018,2019-10,2019,10,57,Imports,21,MT,6400
577400,"Almonds, Shelled Basis",HK,Hong Kong,2018,2019-10,2019,10,28,Production,21,MT,0
577400,"Almonds, Shelled Basis",HK,Hong Kong,2018,2019-10,2019,10,178,Total Distribution,21,MT,6400
577400,"Almonds, Shelled Basis",HK,Hong Kong,2018,2019-10,2019,10,86,Total Supply,21,MT,6400
577400,"Almonds, Shelled Basis",HK,Hong Kong,2019,2020-10,2020,10,20,Beginning Stocks,21,MT,0
577400,"Almonds, Shelled Basis",HK,Hong Kong,2019,2020-10,2020,10,125,Domestic Consumption,21,MT,5900
577400,"Almonds, Shelled Basis",HK,Hong Kong,2019,2020-10,2020,10,176,Ending Stocks,21,MT,0
577400,"Almonds, Shelled Basis",HK,Hong Kong,2019,2020-10,2020,10,88,Exports,21,MT,0
577400,"Almonds, Shelled Basis",HK,Hong Kong,2019,2020-10,2020,10,57,Imports,21,MT,5900
577400,"Almonds, Shelled Basis",HK,Hong Kong,2019,2020-10,2020,10,28,Production,21,MT,0
577400,"Almonds, Shelled Basis",HK,Hong Kong,2019,2020-10,2020,10,178,Total Distribution,21,MT,5900
577400,"Almonds, Shelled Basis",HK,Hong Kong,2019,2020-10,2020,10,86,Total Supply,21,MT,5900
577400,"Almonds, Shelled Basis",HK,Hong Kong,2020,2021-10,2021,10,20,Beginning Stocks,21,MT,0
577400,"Almonds, Shelled Basis",HK,Hong Kong,2020,2021-10,2021,10,125,Domestic Consumption,21,MT,2500
577400,"Almonds, Shelled Basis",HK,Hong Kong,2020,2021-10,2021,10,176,Ending Stocks,21,MT,0
577400,"Almonds, Shelled Basis",HK,Hong Kong,2020,2021-10,2021,10,88,Exports,21,MT,0
577400,"Almonds, Shelled Basis",HK,Hong Kong,2020,2021-10,2021,10,57,Imports,21,MT,2500
577400,"Almonds, Shelled Basis",HK,Hong Kong,2020,2021-10,2021,10,28,Production,21,MT,0
577400,"Almonds, Shelled Basis",HK,Hong Kong,2020,2021-10,2021,10,178,Total Distribution,21,MT,2500
577400,"Almonds, Shelled Basis",HK,Hong Kong,2020,2021-10,2021,10,86,Total Supply,21,MT,2500
577400,"Almonds, Shelled Basis",HK,Hong Kong,2022,2022-10,2022,10,20,Beginning Stocks,21,MT,0
577400,"Almonds, Shelled Basis",HK,Hong Kong,2022,2022-10,2022,10,125,Domestic Consumption,21,MT,4000
577400,"Almonds, Shelled Basis",HK,Hong Kong,2022,2022-10,2022,10,176,Ending Stocks,21,MT,0
577400,"Almonds, Shelled Basis",HK,Hong Kong,2022,2022-10,2022,10,88,Exports,21,MT,0
577400,"Almonds, Shelled Basis",HK,Hong Kong,2022,2022-10,2022,10,57,Imports,21,MT,4000
577400,"Almonds, Shelled Basis",HK,Hong Kong,2022,2022-10,2022,10,28,Production,21,MT,0
577400,"Almonds, Shelled Basis",HK,Hong Kong,2022,2022-10,2022,10,178,Total Distribution,21,MT,4000
577400,"Almonds, Shelled Basis",HK,Hong Kong,2022,2022-10,2022,10,86,Total Supply,21,MT,4000
577400,"Almonds, Shelled Basis",IN,India,2006,2015-10,2015,10,20,Beginning Stocks,21,MT,6700
577400,"Almonds, Shelled Basis",IN,India,2006,2015-10,2015,10,125,Domestic Consumption,21,MT,32400
